"rank","word","count","wordle_answer"
"32765","joses","15231","False"
"32766","husan","15230","False"
"32767","kukan","15230","False"
"32768","votel","15228","False"
"32769","seato","15226","False"
"32770","sezen","15226","False"
"32771","ekram","15223","False"
"32772","yrand","15223","False"
"32773","movel","15222","False"
"32774","atock","15221","False"
"32775","norka","15221","False"
"32776","socma","15219","False"
"32777","wiess","15219","False"
"32778","estae","15217","False"
"32779","kvale","15217","False"
"32780","bobes","15214","False"
"32781","abihu","15213","False"
"32782","breno","15213","False"
"32783","obere","15210","False"
"32784","piher","15209","False"
"32785","aldot","15208","False"
"32786","gronk","15208","False"
"32787","rogat","15207","False"
"32788","dohuk","15206","False"
"32789","babol","15205","False"
"32790","danet","15205","False"
"32791","enate","15204","False"
"32792","patia","15204","False"
"32793","romme","15202","False"
"32794","klebe","15201","False"
"32795","kopka","15199","False"
"32796","arnia","15198","False"
"32797","tucki","15198","False"
"32798","hostu","15196","False"
"32799","hplmn","15196","False"
"32800","kisna","15193","False"
"32801","magal","15193","False"
"32802","undac","15193","False"
"32803","dynan","15191","False"
"32804","ccacg","15190","False"
"32805","leeze","15190","False"
"32806","mccdc","15190","False"
"32807","cefpi","15189","False"
"32808","fuxin","15189","False"
"32809","palac","15189","False"
"32810","alric","15188","False"
"32811","giong","15188","False"
"32812","hanft","15188","False"
"32813","hepar","15186","False"
"32814","lluch","15186","False"
"32815","pqact","15186","False"
"32816","icate","15185","False"
"32817","davol","15184","False"
"32818","iafis","15184","False"
"32819","thics","15184","False"
"32820","prais","15183","False"
"32821","wdult","15183","False"
"32822","tilby","15182","False"
"32823","aviel","15181","False"
"32824","lugol","15181","False"
"32825","cizek","15180","False"
"32826","butes","15179","False"
"32827","uting","15179","False"
"32828","parex","15176","False"
"32829","datab","15174","False"
"32830","peaky","15174","False"
"32831","babae","15173","False"
"32832","fbida","15173","False"
"32833","kaitz","15173","False"
"32834","chezp","15172","False"
"32835","chunn","15172","False"
"32836","kapla","15172","False"
"32837","mcrea","15172","False"
"32838","victa","15172","False"
"32839","darat","15171","False"
"32840","geiko","15171","False"
"32841","hybla","15171","False"
"32842","lesia","15171","False"
"32843","gaols","15170","False"
"32844","tario","15170","False"
"32845","adown","15167","False"
"32846","hibel","15167","False"
"32847","mcpfe","15167","False"
"32848","memoy","15167","False"
"32849","slbms","15166","False"
"32850","aanet","15165","False"
"32851","limra","15164","False"
"32852","nanba","15164","False"
"32853","nscat","15164","False"
"32854","sacul","15164","False"
"32855","afftc","15163","False"
"32856","gawad","15163","False"
"32857","leada","15163","False"
"32858","goofa","15162","False"
"32859","kaida","15162","False"
"32860","deler","15161","False"
"32861","serms","15160","False"
"32862","aevum","15158","False"
"32863","insuf","15156","False"
"32864","jamai","15156","False"
"32865","accio","15155","False"
"32866","yarka","15155","False"
"32867","laake","15152","False"
"32868","leiba","15152","False"
"32869","aonix","15151","False"
"32870","fexco","15151","False"
"32871","vasai","15149","False"
"32872","laddr","15147","False"
"32873","arwyn","15146","False"
"32874","deped","15144","False"
"32875","gnuvd","15144","False"
"32876","zdeno","15144","False"
"32877","ssets","15143","False"
"32878","arult","15142","False"
"32879","toueg","15142","False"
"32880","duijn","15141","False"
"32881","javah","15140","False"
"32882","elgie","15138","False"
"32883","adhlt","15137","False"
"32884","elkem","15137","False"
"32885","ganci","15136","False"
"32886","pagny","15136","False"
"32887","tudge","15135","False"
"32888","amona","15134","False"
"32889","sahid","15134","False"
"32890","theni","15134","False"
"32891","arkel","15133","False"
"32892","axult","15133","False"
"32893","kubba","15133","False"
"32894","flaum","15132","False"
"32895","soder","15131","False"
"32896","rohrs","15130","False"
"32897","lutcf","15128","False"
"32898","lycka","15126","False"
"32899","ermit","15125","False"
"32900","gwava","15124","False"
"32901","isgur","15124","False"
"32902","poble","15124","False"
"32903","brige","15123","False"
"32904","husch","15123","False"
"32905","wajig","15123","False"
"32906","animl","15122","False"
"32907","taffs","15122","False"
"32908","tslsa","15121","False"
"32909","halfa","15118","False"
"32910","sseti","15118","False"
"32911","werry","15118","False"
"32912","yothu","15114","False"
"32913","letro","15112","False"
"32914","mgood","15111","False"
"32915","asahq","15109","False"
"32916","senia","15109","False"
"32917","haldi","15108","False"
"32918","waere","15107","False"
"32919","hitex","15106","False"
"32920","ratey","15105","False"
"32921","meert","15104","False"
"32922","boors","15103","False"
"32923","haese","15103","False"
"32924","thoat","15103","False"
"32925","favia","15102","False"
"32926","yfglo","15102","False"
"32927","yusen","15102","False"
"32928","dynal","15099","False"
"32929","pinza","15099","False"
"32930","baord","15098","False"
"32931","boore","15098","False"
"32932","ukusa","15098","False"
"32933","pogal","15097","False"
"32934","woize","15097","False"
"32935","hoess","15095","False"
"32936","anera","15094","False"
"32937","tauxe","15094","False"
"32938","ogaki","15093","False"
"32939","poria","15092","False"
"32940","neece","15091","False"
"32941","tihar","15091","False"
"32942","arekm","15090","False"
"32943","dtock","15090","False"
"32944","ldcdc","15090","False"
"32945","mljet","15089","False"
"32946","jjmac","15088","False"
"32947","xebra","15088","False"
"32948","alfaz","15086","False"
"32949","asilo","15085","False"
"32950","biger","15085","False"
"32951","folla","15085","False"
"32952","msnes","15085","False"
"32953","rauth","15084","False"
"32954","kuder","15083","False"
"32955","ceats","15082","False"
"32956","issas","15082","False"
"32957","keune","15082","False"
"32958","zytek","15082","False"
"32959","cmips","15078","False"
"32960","goota","15078","False"
"32961","peint","15076","False"
"32962","helas","15075","False"
"32963","setai","15075","False"
"32964","merkl","15074","False"
"32965","xtime","15074","False"
"32966","loove","15073","False"
"32967","teign","15072","False"
"32968","cirje","15070","False"
"32969","simma","15069","False"
"32970","haury","15067","False"
"32971","earll","15064","False"
"32972","olene","15064","False"
"32973","padus","15063","False"
"32974","ambir","15061","False"
"32975","stano","15061","False"
"32976","siean","15060","False"
"32977","xpize","15059","False"
"32978","firat","15058","False"
"32979","iattr","15058","False"
"32980","inbio","15057","False"
"32981","naads","15057","False"
"32982","viard","15057","False"
"32983","nbfcs","15055","False"
"32984","nepse","15055","False"
"32985","riebe","15055","False"
"32986","labib","15054","False"
"32987","awwad","15053","False"
"32988","dnsdp","15053","False"
"32989","larok","15051","False"
"32990","xabre","15051","False"
"32991","atena","15050","False"
"32992","hping","15048","False"
"32993","mcbul","15048","False"
"32994","nulle","15048","False"
"32995","getti","15045","False"
"32996","nawer","15044","False"
"32997","gilis","15043","False"
"32998","gorff","15042","False"
"32999","janov","15041","False"
"33000","johnk","15041","False"
"33001","facut","15040","False"
"33002","nikel","15040","False"
"33003","jaine","15038","False"
"33004","meire","15038","False"
"33005","gayet","15036","False"
"33006","borus","15035","False"
"33007","chadw","15034","False"
"33008","wsoap","15034","False"
"33009","colie","15033","False"
"33010","zeroc","15032","False"
"33011","dunod","15031","False"
"33012","aelia","15029","False"
"33013","piore","15028","False"
"33014","trato","15028","False"
"33015","yanna","15028","False"
"33016","weldy","15025","False"
"33017","cfree","15024","False"
"33018","reata","15023","False"
"33019","sidis","15022","False"
"33020","kiong","15020","False"
"33021","riedy","15020","False"
"33022","syock","15020","False"
"33023","lerne","15019","False"
"33024","ngscb","15017","False"
"33025","dangl","15015","False"
"33026","ilych","15015","False"
"33027","malow","15015","False"
"33028","fatus","15014","False"
"33029","pabna","15014","False"
"33030","perek","15014","False"
"33031","owsla","15011","False"
"33032","neach","15010","False"
"33033","vianu","15009","False"
"33034","daggs","15008","False"
"33035","dyken","15007","False"
"33036","gamon","15007","False"
"33037","jocke","15007","False"
"33038","dartz","15006","False"
"33039","ipcdn","15006","False"
"33040","pcrdt","15005","False"
"33041","tosee","15005","False"
"33042","siwan","15003","False"
"33043","ekolu","15002","False"
"33044","viant","15001","False"
"33045","hrbek","15000","False"
"33046","rahil","14999","False"
"33047","chelu","14998","False"
"33048","akyol","14997","False"
"33049","voicu","14997","False"
"33050","pache","14996","False"
"33051","sapno","14995","False"
"33052","loami","14994","False"
"33053","seife","14993","False"
"33054","wasow","14993","False"
"33055","pacou","14992","False"
"33056","nfhca","14990","False"
"33057","zespo","14989","False"
"33058","dlere","14985","False"
"33059","drugx","14984","False"
"33060","comen","14983","False"
"33061","arath","14982","False"
"33062","pecht","14981","False"
"33063","addai","14980","False"
"33064","wanly","14979","False"
"33065","lammi","14977","False"
"33066","grahd","14976","False"
"33067","mumme","14974","False"
"33068","ibmus","14972","False"
"33069","taiho","14972","False"
"33070","ouais","14971","False"
"33071","seryl","14969","False"
"33072","egafd","14967","False"
"33073","geous","14966","False"
"33074","nhelp","14964","False"
"33075","andoh","14963","False"
"33076","gotic","14961","False"
"33077","stokc","14961","False"
"33078","albar","14959","False"
"33079","drgus","14959","False"
"33080","kdmrc","14959","False"
"33081","tawes","14958","False"
"33082","panss","14956","False"
"33083","asier","14955","False"
"33084","iifwp","14955","False"
"33085","ssatb","14955","False"
"33086","tobys","14953","False"
"33087","ferus","14952","False"
"33088","gebze","14952","False"
"33089","hwmon","14951","False"
"33090","ycias","14951","False"
"33091","ncgia","14949","False"
"33092","orgon","14949","False"
"33093","loidl","14947","False"
"33094","pavee","14946","False"
"33095","solib","14946","False"
"33096","grajd","14945","False"
"33097","egoic","14944","False"
"33098","ively","14944","False"
"33099","paugh","14944","False"
"33100","resem","14944","False"
"33101","alarp","14942","False"
"33102","iruka","14941","False"
"33103","grafe","14939","False"
"33104","encfs","14938","False"
"33105","fatua","14937","False"
"33106","gfand","14937","False"
"33107","tuvia","14936","False"
"33108","borgs","14935","False"
"33109","ekrem","14935","False"
"33110","grqnd","14933","False"
"33111","atsar","14932","False"
"33112","jmail","14930","False"
"33113","xypic","14930","False"
"33114","marma","14929","False"
"33115","saund","14926","False"
"33116","sicop","14926","False"
"33117","ctmfm","14924","False"
"33118","vacco","14923","False"
"33119","monex","14922","False"
"33120","ramee","14922","False"
"33121","branz","14921","False"
"33122","keawe","14920","False"
"33123","pumba","14920","False"
"33124","sgock","14920","False"
"33125","nawty","14918","False"
"33126","azita","14917","False"
"33127","balah","14917","False"
"33128","rgand","14915","False"
"33129","bclad","14911","False"
"33130","lhins","14911","False"
"33131","nccer","14910","False"
"33132","raika","14908","False"
"33133","sbdcs","14908","False"
"33134","afree","14907","False"
"33135","shiko","14906","False"
"33136","hunni","14905","False"
"33137","naemt","14905","False"
"33138","cellc","14902","False"
"33139","wibra","14902","False"
"33140","feind","14901","False"
"33141","moeck","14901","False"
"33142","ttbox","14901","False"
"33143","blsck","14900","False"
"33144","psset","14900","False"
"33145","eskog","14899","False"
"33146","grwnd","14899","False"
"33147","iftop","14896","False"
"33148","ntcir","14895","False"
"33149","gnade","14893","False"
"33150","imura","14893","False"
"33151","optie","14893","False"
"33152","wyneb","14893","False"
"33153","allll","14892","False"
"33154","arond","14892","False"
"33155","serva","14892","False"
"33156","antra","14888","False"
"33157","subra","14888","False"
"33158","ccgen","14887","False"
"33159","fuzes","14886","False"
"33160","asoke","14885","False"
"33161","woccu","14885","False"
"33162","tunga","14884","False"
