"word","wordle_valid"
"teles","True"
"telex","True"
"telia","True"
"telic","True"
"tells","True"
"tellt","False"
"telly","True"
"teloi","True"
"telos","True"
"telyn","False"
"teman","False"
"tembe","False"
"tembu","False"
"temin","False"
"temne","False"
"tempe","False"
"tempi","True"
"tempo","True"
"temps","True"
"tempt","True"
"temse","True"
"tenai","False"
"tench","True"
"tendo","False"
"tends","True"
"tenet","True"
"tenez","False"
"tengu","False"
"tenia","True"
"tenio","False"
"tenla","False"
"tenne","True"
"tenno","True"
"tennu","False"
"tenon","True"
"tenor","True"
"tense","True"
"tenso","False"
"tenth","True"
"tents","True"
"tenty","True"
"tenue","True"
"tepal","True"
"tepas","True"
"tepee","True"
"tepid","True"
"tepor","False"
"terai","True"
"terap","False"
"teras","True"
"terce","True"
"terek","True"
"teres","True"
"tereu","False"
"terga","True"
"terma","False"
"terms","True"
"terna","False"
"terne","True"
"terns","True"
"terra","True"
"terre","False"
"terri","False"
"terry","True"
"terse","True"
"terzo","False"
"tesla","True"
"testa","True"
"teste","True"
"tests","True"
"testy","True"
"tetch","False"
"tetel","False"
"teths","True"
"teton","False"
"tetra","True"
"tetty","False"
"tetum","False"
"teuch","True"
"teugh","True"
"tewed","True"
"tewel","True"
"tewer","False"
"tewit","True"
"tewly","False"
"texan","False"
"texas","True"
"texts","True"
"thack","True"
"thais","False"
"thala","False"
"thana","True"
"thane","True"
"thank","True"
"tharf","False"
"tharm","True"
"thatd","False"
"thatn","False"
"thats","False"
"thave","False"
"thawn","False"
"thaws","True"
"thawy","True"
"theah","False"
"theat","False"
"theca","True"
"theek","True"
"theer","False"
"theet","False"
"theft","True"
"thegn","True"
"thein","True"
"their","True"
"thema","True"
"theme","True"
"thens","True"
"theol","False"
"theor","False"
"theos","False"
"theow","True"
"there","True"
"therm","True"
"these","True"
"theta","True"
"thete","True"
"thews","True"
"thewy","True"
"theyd","False"
"thick","True"
"thief","True"
"thigh","True"
"thilk","True"
"thill","True"
"thine","True"
"thing","True"
"think","True"
"thins","True"
"thiol","True"
"third","True"
"thirl","True"
"thirt","False"
"thisn","False"
"thoft","True"
"thoke","False"
"thole","True"
"tholi","True"
"thone","False"
"thong","True"
"thoom","False"
"thore","False"
"thorn","True"
"thoro","True"
"thorp","True"
"thort","False"
"those","True"
"thous","True"
"thowt","False"
"thram","False"
"thrap","False"
"thraw","True"
"thrax","False"
"three","True"
"threw","True"
"thrip","True"
"throb","True"
"throe","True"
"throu","False"
"throw","True"
"thrum","True"
"thruv","False"
"thuan","False"
"thuds","True"
"thugs","True"
"thuja","True"
"thule","False"
"thulr","False"
"thumb","True"
"thump","True"
"thund","False"
"thung","False"
"thuoc","False"
"thurl","True"
"thurm","False"
"thurt","False"
"thuya","True"
"thyme","True"
"thymi","True"
"thyms","False"
"thymy","True"
"tiang","False"
"tiara","True"
"tibbu","False"
"tibby","False"
"tiber","False"
"tibet","False"
"tibey","False"
"tibia","True"
"tical","True"
"ticca","True"
"ticer","False"
"ticks","True"
"ticky","True"
"ticul","False"
"tidal","True"
"tiddy","True"
"tided","True"
"tides","True"
"tiens","False"
"tiers","True"
"tiffs","True"
"tiffy","False"
"tiger","True"
"tight","True"
"tigon","True"
"tigre","False"
"tigua","False"
"tikes","True"
"tikis","True"
"tikka","True"
"tikor","False"
"tikur","False"
"tilak","True"
"tilda","False"
"tilde","True"
"tiled","True"
"tiler","True"
"tiles","True"
"tilia","False"
"tills","True"
"tilly","True"
"tilth","True"
"tilts","True"
"tilty","False"
"timar","False"
"timbe","False"
"timbo","True"
"timed","True"
"timer","True"
"times","True"
"timet","False"
"timid","True"
"timne","False"
"timon","True"
"timor","False"
"tinct","True"
"tinea","True"
"tined","True"
"tines","True"
"tinge","True"
"tingi","False"
"tings","True"
"tinne","False"
"tinni","False"
"tinny","True"
"tinsy","False"
"tinta","False"
"tints","True"
"tinty","True"
"tipis","True"
"tipit","False"
"tiple","False"
"tippy","True"
"tipsy","True"
"tipup","False"
"tiraz","False"
"tired","True"
"tirer","False"
"tires","True"
"tirls","True"
"tirma","False"
"tiros","True"
"tirve","False"
"tisar","False"
"tisic","False"
"tissu","False"
"titan","True"
"titar","False"
"titer","True"
"tithe","True"
"titis","True"
"title","True"
"titre","True"
"titty","True"
"titus","False"
"tiver","False"
"tiwaz","False"
"tizzy","True"
"tlaco","False"
"tmema","False"
"toads","True"
"toady","True"
"toast","True"
"today","True"
"toddy","True"
"todea","False"
"todus","False"
"toffs","True"
"toffy","True"
"tofts","True"
"tofus","True"
"togae","True"
"togas","True"
"toged","True"
"togue","True"
"toher","False"
"toile","True"
"toils","True"
"toise","True"
"toist","False"
"toits","True"
"toity","False"
"tokay","True"
"toked","True"
"token","True"
"tokes","True"
"tokyo","False"
"tolan","True"
"tolas","True"
"toldo","False"
"toled","True"
"toles","True"
"tolls","True"
"tolly","True"
"tolus","True"
"tolyl","True"
"toman","True"
"tomas","False"
"tombe","False"
"tombs","True"
"tomes","True"
"tomia","True"
"tomin","False"
"tommy","True"
"tonal","True"
"tondi","True"
"tondo","True"
"toned","True"
"toner","True"
"tones","True"
"tonga","True"
"tongs","True"
"tonic","True"
"tonka","True"
"tonna","False"
"tonne","True"
"tonto","False"
"tonus","True"
"tools","True"
"toona","False"
"toons","True"
"toosh","False"
"tooth","True"
"toots","True"
"topas","False"
"topau","False"
"topaz","True"
"toped","True"
"topee","True"
"toper","True"
"topes","True"
"tophe","True"
"tophi","True"
"tophs","True"
"topia","False"
"topic","True"
"topis","True"
"topog","False"
"topoi","True"
"topos","True"
"toppy","True"
"topsl","False"
"topsy","False"
"toque","True"
"torah","True"
"toral","False"
"toran","True"
"toras","True"
"torch","True"
"torcs","True"
"tored","False"
"tores","True"
"toret","False"
"toric","True"
"torii","True"
"torma","False"
"toros","True"
"torse","True"
"torsi","True"
"torsk","True"
"torso","True"
"torta","True"
"torte","True"
"torts","True"
"torus","True"
"torve","False"
"tosca","False"
"toshy","True"
"tossy","True"
"total","True"
"toted","True"
"totem","True"
"toter","True"
"totes","True"
"totty","True"
"totum","False"
"touch","True"
"tough","True"
"tould","False"
"tourn","False"
"tours","True"
"tourt","False"
"touse","True"
"toust","False"
"tousy","True"
"touts","True"
"tovah","False"
"tovar","False"
"tovet","False"
"towai","False"
"towan","False"
"towed","True"
"towel","True"
"tower","True"
"towie","True"
"towns","True"
"towny","True"
"towsy","True"
"toxic","True"
"toxin","True"
"toxon","False"
"toyed","True"
"toyer","True"
"toyon","True"
"toyos","True"
"tozee","False"
"tozer","False"
"trabu","False"
"trace","True"
"track","True"
"tract","True"
"tracy","False"
"trade","True"
"trady","False"
"tragi","True"
"traik","True"
"trail","True"
"train","True"
"trait","True"
"trama","False"
"trame","False"
"tramp","True"
"trams","True"
"trank","True"
"trans","True"
"trant","True"
"trapa","False"
"traps","True"
"trapt","True"
"trash","True"
"trass","True"
"trasy","False"
"trave","True"
"trawl","True"
"trays","True"
"tread","True"
"treas","False"
"treat","True"
"treed","True"
"treen","True"
"trees","True"
"treey","False"
"trefa","True"
"treks","True"
"trema","True"
"trend","True"
"trent","False"
"tress","True"
"trest","True"
"trets","True"
"trews","True"
"treys","True"
"triac","True"
"triad","True"
"trial","True"
"trias","False"
"tribe","True"
"trica","False"
"trice","True"
"trick","True"
"tried","True"
"trier","True"
"tries","True"
"trifa","False"
"triga","False"
"trigo","True"
"trigs","True"
"trike","True"
"trill","True"
"trims","True"
"trina","False"
"trine","True"
"trink","False"
"triol","True"
"trior","True"
"trios","True"
"tripe","True"
"tripl","False"
"trips","True"
"tript","False"
"tripy","True"
"trist","True"
"trite","True"
"trixy","False"
"troad","True"
"troak","True"
"troat","True"
"troca","False"
"troch","False"
"trock","True"
"troco","False"
"trode","True"
"troft","False"
"trogs","True"
"troic","False"
"trois","True"
"troke","True"
"troll","True"
"tromp","True"
"trona","True"
"tronc","True"
"trone","True"
"tronk","True"
"troop","True"
"troot","False"
"trooz","True"
"trope","True"
"troth","True"
"trots","True"
"troue","False"
"trout","True"
"trouv","False"
"trove","True"
"trows","True"
"troys","True"
"trubu","False"
"truce","True"
"truck","True"
"trudy","False"
"trued","True"
"truer","True"
"trues","True"
"truff","False"
"trull","True"
"truly","True"
"trump","True"
"trunk","True"
"trush","False"
"truss","True"
"trust","True"
"truth","True"
"tryma","True"
"tryms","False"
"trypa","False"
"tryst","True"
"tsade","True"
"tsadi","True"
"tsars","True"
"tsere","False"
"tsine","False"
"tsked","True"
"tsuba","True"
"tsubo","True"
"tsuga","False"
"tsuma","False"
"tuant","False"
"tuarn","False"
"tuart","True"
"tuath","True"
"tubae","True"
"tubal","True"
"tubar","True"
"tubas","True"
"tubba","False"
"tubby","True"
"tubed","True"
"tuber","True"
"tubes","True"
"tubig","False"
"tubik","False"
"tucks","True"
"tucky","False"
"tucum","False"
"tudel","False"
"tudor","False"
"tufan","False"
"tufas","True"
"tuffs","True"
"tufts","True"
"tufty","True"
"tugui","False"
"tuism","True"
"tukra","False"
"tules","True"
"tulip","True"
"tulle","True"
"tulsa","False"
"tulsi","True"
"tumid","True"
"tumli","False"
"tummy","True"
"tumor","True"
"tumps","True"
"tunal","False"
"tunas","True"
"tunca","False"
"tuned","True"
"tuner","True"
"tunes","True"
"tunga","False"
"tungo","False"
"tungs","True"
"tunic","True"
"tunis","False"
"tunka","False"
"tunna","False"
"tunny","True"
"tupek","True"
"tupik","True"
"tuple","True"
"tuque","True"
"turbo","True"
"turco","False"
"turds","True"
"turfs","True"
"turfy","True"
"turgy","False"
"turio","False"
"turki","False"
"turks","True"
"turma","False"
"turns","True"
"turps","True"
"turse","False"
"turus","False"
"turvy","False"
"tushs","False"
"tushy","True"
"tusks","True"
"tusky","True"
"tutee","True"
"tutin","False"
"tutly","False"
"tutor","True"
"tutti","True"
"tutto","False"
"tutty","True"
"tutus","True"
"tuxes","True"
"tuyer","True"
"tuzla","False"
"twaes","True"
"twain","True"
"twait","False"
"twale","False"
"twalt","False"
"twana","False"
"twang","True"
"twank","True"
"twant","False"
"twats","True"
"tweag","False"
"tweak","True"
"tweed","True"
"tweeg","False"
"tweel","True"
"tween","True"
"tweet","True"
"tweil","False"
"twere","False"
"twerp","True"
"twice","True"
"twick","False"
"twier","True"
"twigs","True"
"twill","True"
"twilt","True"
"twine","True"
"twink","True"
"twins","True"
"twint","False"
"twiny","True"
"twire","True"
"twirk","False"
"twirl","True"
"twirp","True"
"twist","True"
"twite","True"
"twits","True"
"twixt","True"
"twoes","False"
"twyer","True"
"tyche","False"
"tydie","False"
"tyees","True"
"tyigh","False"
"tying","True"
"tyken","False"
"tykes","True"
"tyler","True"
"tylus","False"
"tyned","True"
"tynes","True"
"typal","True"
"typed","True"
"typer","False"
"types","True"
"typey","True"
"typha","False"
"typic","True"
"typos","True"
"typps","True"
"tyred","True"
"tyres","True"
"tyros","True"
"tyste","False"
"tythe","True"
"tzaam","False"
"tzars","True"
"ualis","False"
"uaupe","False"
"uayeb","False"
"uchee","False"
"uckia","False"
"udasi","False"
"udder","True"
"udell","False"
"udish","False"
"ugali","True"
"uglis","False"
"ugric","False"
"uhlan","True"
"uhllo","False"
"uhuru","True"
"uigur","False"
"uinal","False"
"uinta","False"
"ukase","True"
"ulama","True"
"ulans","True"
"ulcer","True"
"ulcus","False"
"ulema","True"
"uller","False"
"ulmic","False"
"ulmin","True"
"ulmus","False"
"ulnad","True"
"ulnae","True"
"ulnar","True"
"ulnas","True"
"uloid","False"
"ulpan","True"
"ultra","True"
"uluhi","False"
"ululu","False"
"ulvan","False"
"ulvas","True"
"umaua","False"
"umbel","True"
"umber","True"
"umble","True"
"umbos","True"
"umbra","True"
"umbre","True"
"umest","False"
"umiac","True"
"umiak","True"
"umiaq","True"
"umiri","False"
"umist","False"
"ummps","False"
"umped","True"
"umpty","True"
"umset","False"
"unact","False"
"unadd","False"
"unais","True"
"unami","False"
"unamo","False"
"unapt","True"
"unark","False"
"unarm","True"
"unary","True"
"unaus","True"
"unbag","True"
"unbar","True"
"unbay","False"
"unbed","True"
"unbet","False"
"unbid","True"
"unbit","False"
"unbog","False"
"unbow","False"
"unbox","True"
"unboy","False"
"unbud","False"
"uncap","True"
"uncia","True"
"uncle","True"
"uncos","True"
"uncow","False"
"uncoy","True"
"uncus","True"
"uncut","True"
"undam","True"
"undee","True"
"unden","False"
"under","True"
"undid","True"
"undig","False"
"undim","False"
"undog","False"
"undon","False"
"undry","False"
"undub","False"
"undue","True"
"undug","True"
"undye","False"
"uneye","False"
"unfar","False"
"unfed","True"
"unfew","False"
"unfit","True"
"unfix","True"
"unfur","False"
"ungag","True"
"unget","True"
"ungka","False"
"ungod","True"
"ungot","True"
"ungum","True"
"unhad","False"
"unhap","False"
"unhat","True"
"unhex","False"
"unhid","False"
"unhip","True"
"unhit","False"
"unhot","False"
"uniat","False"
"unice","False"
"unify","True"
"uninn","False"
"union","True"
"unism","False"
"unist","False"
"unite","True"
"units","True"
"unity","True"
"unius","False"
"unjam","True"
"unked","True"
"unken","False"
"unket","True"
"unkey","False"
"unkid","True"
"unkin","False"
"unlap","False"
"unlaw","True"
"unlax","False"
"unlay","True"
"unled","True"
"unlet","True"
"unlid","True"
"unlie","False"
"unlit","True"
"unmad","False"
"unman","True"
"unmet","True"
"unmew","True"
"unmix","True"
"unnet","False"
"unnew","False"
"unode","False"
"unoil","False"
"unold","False"
"unona","False"
"unorn","False"
"unown","False"
"unpay","True"
"unpeg","True"
"unpen","True"
"unpin","True"
"unpot","False"
"unput","False"
"unram","False"
"unray","False"
"unred","True"
"unrid","True"
"unrig","True"
"unrip","True"
"unrow","False"
"unrra","False"
"unrun","False"
"unsad","False"
"unsay","True"
"unsee","True"
"unset","True"
"unsew","True"
"unsex","True"
"unshy","False"
"unsin","False"
"unsly","False"
"unson","False"
"unsty","False"
"unsun","False"
"untap","False"
"untar","False"
"untax","True"
"untie","True"
"until","True"
"untin","True"
"untop","False"
"unurn","False"
"unuse","False"
"unwan","False"
"unwax","False"
"unweb","False"
"unwed","True"
"unwet","True"
"unwig","False"
"unwit","True"
"unwon","True"
"unwry","False"
"unzen","False"
"unzip","True"
"uparm","False"
"upaya","False"
"upbar","False"
"upbay","False"
"upbid","False"
"upbuy","False"
"upbye","True"
"upcry","False"
"upcut","False"
"updos","True"
"updry","True"
"upeat","False"
"upend","True"
"upfly","False"
"upget","False"
"upher","False"
"upjet","True"
"uplay","True"
"upleg","False"
"uplit","True"
"upmix","False"
"upped","True"
"upper","True"
"uppop","False"
"uprid","False"
"uprip","False"
"uprun","True"
"upset","True"
"upsey","True"
"upsit","False"
"upsun","False"
"upsup","False"
"uptie","True"
"upupa","False"
"upwax","False"
"upway","False"
"uraei","True"
"urali","True"
"urare","True"
"urari","True"
"urase","True"
"urate","True"
"urban","True"
"urbic","False"
"urdee","True"
"ureal","True"
"ureas","True"
"uredo","True"
"ureic","True"
"ureid","False"
"urena","True"
"urent","True"
"urged","True"
"urger","True"
"urges","True"
"uriah","False"
"urial","True"
"urian","False"
"uriel","False"
"urine","True"
"urite","True"
"urlar","False"
"urled","False"
"urman","True"
"urnae","False"
"urnal","True"
"ursae","True"
"ursal","False"
"ursid","True"
"urson","True"
"ursuk","False"
"ursus","False"
"urubu","True"
"urucu","False"
"urutu","False"
"usage","True"
"usant","False"
"usara","False"
"usent","False"
"users","True"
"ushak","False"
"ushas","False"
"usher","True"
"usine","False"
"using","True"
"uskok","False"
"usnea","True"
"usnic","False"
"usnin","False"
"usque","True"
"uster","False"
"usual","True"
"usure","True"
"usurp","True"
"usury","True"
"utchy","False"
"utees","False"
"utend","False"
"uteri","True"
"utero","False"
"uther","False"
"utick","False"
"utile","True"
"utrum","False"
"utsuk","False"
"utter","True"
"uvala","False"
"uvate","False"
"uveal","True"
"uveas","True"
"uviol","False"
"uvito","False"
"uvres","False"
"uvrou","False"
"uvula","True"
"uvver","False"
"uzara","False"
"uzbak","False"
"uzbeg","False"
"uzbek","False"
"vache","False"
"vacoa","False"
"vacua","True"
"vacuo","False"
"vadim","False"
"vadis","False"
"vagal","True"
"vagas","False"
"vague","True"
"vagus","True"
"vails","True"
"vaire","True"
"vairs","True"
"vairy","True"
"vajra","False"
"vakia","False"
"vakil","True"
"vales","True"
