"word","source","curated_frequency_score","wordle_valid"
"sound","curated+wordle","219","True"
"soups","wordle","","True"
"soupy","wordle","","True"
"sours","wordle","","True"
"souse","wordle","","True"
"south","curated+wordle","318","True"
"souts","wordle","","True"
"sowar","wordle","","True"
"sowce","wordle","","True"
"sowed","wordle","","True"
"sower","wordle","","True"
"sowff","wordle","","True"
"sowfs","wordle","","True"
"sowle","wordle","","True"
"sowls","wordle","","True"
"sowms","wordle","","True"
"sownd","wordle","","True"
"sowne","wordle","","True"
"sowps","wordle","","True"
"sowse","wordle","","True"
"sowth","wordle","","True"
"soyas","wordle","","True"
"soyle","wordle","","True"
"soyuz","wordle","","True"
"sozin","wordle","","True"
"space","curated+wordle","65","True"
"spacy","wordle","","True"
"spade","wordle","","True"
"spado","wordle","","True"
"spaed","wordle","","True"
"spaer","wordle","","True"
"spaes","wordle","","True"
"spags","wordle","","True"
"spahi","wordle","","True"
"spail","wordle","","True"
"spain","wordle","","True"
"spait","wordle","","True"
"spake","wordle","","True"
"spald","wordle","","True"
"spale","wordle","","True"
"spall","wordle","","True"
"spalt","wordle","","True"
"spams","wordle","","True"
"spane","wordle","","True"
"spang","wordle","","True"
"spank","wordle","","True"
"spans","wordle","","True"
"spard","wordle","","True"
"spare","curated+wordle","27","True"
"spark","wordle","","True"
"spars","wordle","","True"
"spart","wordle","","True"
"spasm","wordle","","True"
"spate","wordle","","True"
"spats","wordle","","True"
"spaul","wordle","","True"
"spawl","wordle","","True"
"spawn","wordle","","True"
"spaws","wordle","","True"
"spayd","wordle","","True"
"spays","wordle","","True"
"spaza","wordle","","True"
"spazz","wordle","","True"
"speak","curated+wordle","255","True"
"speal","wordle","","True"
"spean","wordle","","True"
"spear","wordle","","True"
"speat","wordle","","True"
"speck","curated+wordle","4","True"
"specs","wordle","","True"
"spect","wordle","","True"
"speed","curated+wordle","31","True"
"speel","wordle","","True"
"speer","wordle","","True"
"speil","wordle","","True"
"speir","wordle","","True"
"speks","wordle","","True"
"speld","wordle","","True"
"spelk","wordle","","True"
"spell","wordle","","True"
"spelt","wordle","","True"
"spend","curated+wordle","32","True"
"spent","curated+wordle","111","True"
"speos","wordle","","True"
"sperm","wordle","","True"
"spets","wordle","","True"
"speug","wordle","","True"
"spews","wordle","","True"
"spewy","wordle","","True"
"spial","wordle","","True"
"spica","wordle","","True"
"spice","wordle","","True"
"spicy","wordle","","True"
"spide","wordle","","True"
"spied","wordle","","True"
"spiel","wordle","","True"
"spier","wordle","","True"
"spies","wordle","","True"
"spiff","wordle","","True"
"spifs","wordle","","True"
"spike","wordle","","True"
"spiky","wordle","","True"
"spile","wordle","","True"
"spill","wordle","","True"
"spilt","wordle","","True"
"spims","wordle","","True"
"spina","wordle","","True"
"spine","wordle","","True"
"spink","wordle","","True"
"spins","wordle","","True"
"spiny","wordle","","True"
"spire","wordle","","True"
"spirt","wordle","","True"
"spiry","wordle","","True"
"spite","curated+wordle","117","True"
"spits","wordle","","True"
"spitz","wordle","","True"
"spivs","wordle","","True"
"splat","wordle","","True"
"splay","wordle","","True"
"split","wordle","","True"
"splog","wordle","","True"
"spode","wordle","","True"
"spods","wordle","","True"
"spoil","wordle","","True"
"spoke","curated+wordle","218","True"
"spoof","wordle","","True"
"spook","wordle","","True"
"spool","wordle","","True"
"spoom","wordle","","True"
"spoon","wordle","","True"
"spoor","wordle","","True"
"spoot","wordle","","True"
"spore","wordle","","True"
"spork","wordle","","True"
"sport","wordle","","True"
"sposh","wordle","","True"
"spots","wordle","","True"
"spout","wordle","","True"
"sprad","wordle","","True"
"sprag","wordle","","True"
"sprat","wordle","","True"
"spray","wordle","","True"
"spred","wordle","","True"
"spree","wordle","","True"
"sprew","wordle","","True"
"sprig","wordle","","True"
"sprit","wordle","","True"
"sprod","wordle","","True"
"sprog","wordle","","True"
"sprue","wordle","","True"
"sprug","wordle","","True"
"spuds","wordle","","True"
"spued","wordle","","True"
"spuer","wordle","","True"
"spues","wordle","","True"
"spugs","wordle","","True"
"spule","wordle","","True"
"spume","wordle","","True"
"spumy","wordle","","True"
"spunk","wordle","","True"
"spurn","wordle","","True"
"spurs","wordle","","True"
"spurt","wordle","","True"
"sputa","wordle","","True"
"spyal","wordle","","True"
"spyre","wordle","","True"
"squab","wordle","","True"
"squad","wordle","","True"
"squat","wordle","","True"
"squaw","wordle","","True"
"squeg","wordle","","True"
"squib","wordle","","True"
"squid","wordle","","True"
"squit","wordle","","True"
"squiz","wordle","","True"
"stabs","curated+wordle","5","True"
"stack","wordle","","True"
"stade","wordle","","True"
"staff","curated+wordle","144","True"
"stage","curated+wordle","108","True"
"stags","wordle","","True"
"stagy","wordle","","True"
"staid","curated+wordle","7","True"
"staig","wordle","","True"
"stain","wordle","","True"
"stair","wordle","","True"
"stake","curated+wordle","24","True"
"stale","curated+wordle","4","True"
"stalk","wordle","","True"
"stall","wordle","","True"
"stamp","wordle","","True"
"stand","curated+wordle","89","True"
"stane","wordle","","True"
"stang","wordle","","True"
"stank","wordle","","True"
"staph","wordle","","True"
"staps","wordle","","True"
"stare","curated+wordle","5","True"
"stark","wordle","","True"
"starn","wordle","","True"
"starr","wordle","","True"
"stars","wordle","","True"
"start","curated+wordle","67","True"
"stash","wordle","","True"
"state","curated+wordle","664","True"
"stats","wordle","","True"
"staun","wordle","","True"
"stave","wordle","","True"
"staws","wordle","","True"
"stays","wordle","","True"
"stead","wordle","","True"
"steak","wordle","","True"
"steal","curated+wordle","6","True"
"steam","curated+wordle","30","True"
"stean","wordle","","True"
"stear","wordle","","True"
"stedd","wordle","","True"
"stede","wordle","","True"
"steds","wordle","","True"
"steed","wordle","","True"
"steek","wordle","","True"
"steel","curated+wordle","30","True"
"steem","wordle","","True"
"steen","wordle","","True"
"steep","curated+wordle","12","True"
"steer","curated+wordle","4","True"
"steil","wordle","","True"
"stein","wordle","","True"
"stela","wordle","","True"
"stele","wordle","","True"
"stell","wordle","","True"
"steme","wordle","","True"
"stems","wordle","","True"
"stend","wordle","","True"
"steno","wordle","","True"
"stens","wordle","","True"
"stent","wordle","","True"
"steps","curated+wordle","188","True"
"stept","wordle","","True"
"stere","wordle","","True"
"stern","curated+wordle","65","True"
"stets","wordle","","True"
"stews","wordle","","True"
"stewy","wordle","","True"
"steys","wordle","","True"
"stich","wordle","","True"
"stick","wordle","","True"
"stied","wordle","","True"
"sties","wordle","","True"
"stiff","curated+wordle","20","True"
"stilb","wordle","","True"
"stile","wordle","","True"
"still","wordle","","True"
"stilt","wordle","","True"
"stime","wordle","","True"
"stims","wordle","","True"
"stimy","wordle","","True"
"sting","wordle","","True"
"stink","wordle","","True"
"stint","wordle","","True"
"stipa","wordle","","True"
"stipe","wordle","","True"
"stire","wordle","","True"
"stirk","wordle","","True"
"stirp","wordle","","True"
"stirs","wordle","","True"
"stive","wordle","","True"
"stivy","wordle","","True"
"stoae","wordle","","True"
"stoai","wordle","","True"
"stoas","wordle","","True"
"stoat","wordle","","True"
"stobs","wordle","","True"
"stock","wordle","","True"
"stoep","wordle","","True"
"stogy","wordle","","True"
"stoic","wordle","","True"
"stoit","wordle","","True"
"stoke","wordle","","True"
"stole","wordle","","True"
"stoln","wordle","","True"
"stoma","wordle","","True"
"stomp","wordle","","True"
"stond","wordle","","True"
"stone","curated+wordle","72","True"
"stong","wordle","","True"
"stonk","wordle","","True"
"stonn","wordle","","True"
"stony","wordle","","True"
"stood","curated+wordle","383","True"
"stook","wordle","","True"
"stool","wordle","","True"
"stoop","wordle","","True"
"stoor","wordle","","True"
"stope","wordle","","True"
"stops","wordle","","True"
"stopt","wordle","","True"
"store","curated+wordle","1800","True"
"stork","wordle","","True"
"storm","wordle","","True"
"story","wordle","","True"
"stoss","wordle","","True"
"stots","wordle","","True"
"stott","wordle","","True"
"stoun","wordle","","True"
"stoup","wordle","","True"
"stour","wordle","","True"
"stout","wordle","","True"
"stove","wordle","","True"
"stown","wordle","","True"
"stowp","wordle","","True"
"stows","wordle","","True"
"strad","wordle","","True"
"strae","wordle","","True"
"strag","wordle","","True"
"strak","wordle","","True"
"strap","wordle","","True"
"straw","wordle","","True"
"stray","wordle","","True"
"strep","wordle","","True"
"strew","wordle","","True"
"stria","wordle","","True"
"strig","wordle","","True"
"strim","wordle","","True"
"strip","wordle","","True"
"strop","wordle","","True"
"strow","wordle","","True"
"stroy","wordle","","True"
"strum","wordle","","True"
"strut","wordle","","True"
"stubs","wordle","","True"
"stuck","wordle","","True"
"stude","wordle","","True"
"studs","wordle","","True"
"study","curated+wordle","144","True"
"stuff","curated+wordle","11","True"
"stull","wordle","","True"
"stulm","wordle","","True"
"stumm","wordle","","True"
"stump","wordle","","True"
"stums","wordle","","True"
"stung","wordle","","True"
"stunk","wordle","","True"
"stuns","wordle","","True"
"stunt","wordle","","True"
"stupa","wordle","","True"
"stupe","wordle","","True"
"sture","wordle","","True"
"sturt","wordle","","True"
"styed","wordle","","True"
"styes","wordle","","True"
"style","wordle","","True"
"styli","wordle","","True"
"stylo","wordle","","True"
"styme","wordle","","True"
"stymy","wordle","","True"
"styre","wordle","","True"
"styte","wordle","","True"
"suave","wordle","","True"
"subah","wordle","","True"
"subas","wordle","","True"
"subby","wordle","","True"
"suber","wordle","","True"
"subha","wordle","","True"
"succi","wordle","","True"
"sucks","wordle","","True"
"sucky","wordle","","True"
"sucre","wordle","","True"
"sudds","wordle","","True"
"sudor","wordle","","True"
"sudsy","wordle","","True"
"suede","wordle","","True"
"suent","wordle","","True"
"suers","wordle","","True"
"suete","wordle","","True"
"suets","wordle","","True"
"suety","wordle","","True"
"sugan","wordle","","True"
"sugar","curated+wordle","51","True"
"sughs","wordle","","True"
"sugos","wordle","","True"
"suhur","wordle","","True"
"suids","wordle","","True"
"suing","wordle","","True"
"suint","wordle","","True"
"suite","curated+wordle","79","True"
"suits","wordle","","True"
"sujee","wordle","","True"
"sukhs","wordle","","True"
"sukuk","wordle","","True"
"sulci","wordle","","True"
"sulfa","wordle","","True"
"sulfo","wordle","","True"
"sulks","wordle","","True"
"sulky","wordle","","True"
"sully","wordle","","True"
"sulph","wordle","","True"
"sulus","wordle","","True"
"sumac","wordle","","True"
"sumis","wordle","","True"
"summa","wordle","","True"
"sumos","wordle","","True"
"sumph","wordle","","True"
"sumps","wordle","","True"
"sunis","wordle","","True"
"sunks","wordle","","True"
"sunna","wordle","","True"
"sunns","wordle","","True"
"sunny","wordle","","True"
"sunup","wordle","","True"
"super","wordle","","True"
"supes","wordle","","True"
"supra","wordle","","True"
"surah","wordle","","True"
"sural","wordle","","True"
"suras","wordle","","True"
"surat","wordle","","True"
"surds","wordle","","True"
"sured","wordle","","True"
"surer","wordle","","True"
"sures","wordle","","True"
"surfs","wordle","","True"
"surfy","wordle","","True"
"surge","wordle","","True"
"surgy","wordle","","True"
"surly","wordle","","True"
"surra","wordle","","True"
"sused","wordle","","True"
"suses","wordle","","True"
"sushi","wordle","","True"
"susus","wordle","","True"
"sutor","wordle","","True"
"sutra","wordle","","True"
"sutta","wordle","","True"
"swabs","wordle","","True"
"swack","wordle","","True"
"swads","wordle","","True"
"swage","wordle","","True"
"swags","wordle","","True"
"swail","wordle","","True"
"swain","wordle","","True"
"swale","wordle","","True"
"swaly","wordle","","True"
"swami","wordle","","True"
"swamp","wordle","","True"
"swamy","wordle","","True"
"swang","wordle","","True"
"swank","wordle","","True"
"swans","wordle","","True"
"swaps","wordle","","True"
"swapt","wordle","","True"
"sward","wordle","","True"
"sware","wordle","","True"
"swarf","wordle","","True"
"swarm","wordle","","True"
"swart","wordle","","True"
"swash","wordle","","True"
"swath","wordle","","True"
"swats","wordle","","True"
"swayl","wordle","","True"
"sways","wordle","","True"
"sweal","wordle","","True"
"swear","curated+wordle","12","True"
"sweat","curated+wordle","19","True"
"swede","wordle","","True"
"sweed","wordle","","True"
"sweel","wordle","","True"
"sweep","curated+wordle","16","True"
"sweer","wordle","","True"
"swees","wordle","","True"
"sweet","curated+wordle","35","True"
"sweir","wordle","","True"
"swell","wordle","","True"
"swelt","wordle","","True"
"swept","wordle","","True"
"swerf","wordle","","True"
"sweys","wordle","","True"
"swies","wordle","","True"
"swift","wordle","","True"
"swigs","wordle","","True"
"swile","wordle","","True"
"swill","wordle","","True"
"swims","wordle","","True"
"swine","wordle","","True"
"swing","wordle","","True"
"swink","wordle","","True"
"swipe","wordle","","True"
"swire","wordle","","True"
"swirl","wordle","","True"
"swish","wordle","","True"
"swiss","wordle","","True"
"swith","wordle","","True"
"swits","wordle","","True"
"swive","wordle","","True"
"swizz","wordle","","True"
"swobs","wordle","","True"
"swole","wordle","","True"
"swoln","wordle","","True"
"swoon","wordle","","True"
"swoop","wordle","","True"
"swops","wordle","","True"
"swopt","wordle","","True"
"sword","wordle","","True"
"swore","wordle","","True"
"sworn","wordle","","True"
"swots","wordle","","True"
"swoun","wordle","","True"
"swung","wordle","","True"
"sybbe","wordle","","True"
"sybil","wordle","","True"
"syboe","wordle","","True"
"sybow","wordle","","True"
"sycee","wordle","","True"
"syces","wordle","","True"
"sycon","wordle","","True"
"syens","wordle","","True"
"syker","wordle","","True"
"sykes","wordle","","True"
"sylis","wordle","","True"
"sylph","wordle","","True"
"sylva","wordle","","True"
"symar","wordle","","True"
"synch","wordle","","True"
"syncs","wordle","","True"
"synds","wordle","","True"
"syned","wordle","","True"
"synes","wordle","","True"
"synod","wordle","","True"
"synth","wordle","","True"
"syped","wordle","","True"
"sypes","wordle","","True"
"syphs","wordle","","True"
"syrah","wordle","","True"
"syren","wordle","","True"
